timestamp,price,returns,log_returns,SMA_20,SMA_50
2025-02-11 00:00:00,97399.98161383197,0.008818389373592916,0.008779734461183165,100609.55300369316,98704.86968353776
2025-02-12 00:00:00,95739.97737079239,-0.017043167930165692,-0.017190074275501493,100212.8751174639,98726.77101386077
2025-02-13 00:00:00,97836.18856127483,0.021894836911899418,0.021658587183590938,99901.30404992416,98709.58050492973
2025-02-14 00:00:00,96561.6639990985,-0.013027128109943664,-0.013112725346795539,99487.6276231011,98653.91470143825
2025-02-15 00:00:00,97488.48148536457,0.009598192987589016,0.009552422973167336,99122.24965850022,98690.11808223248
2025-02-16 00:00:00,97569.95169430465,0.0008356906138937692,0.0008353416189137124,98873.13480607534,98754.87817070793
2025-02-17 00:00:00,96149.3484548204,-0.014559843628242475,-0.014666878361246591,98582.67875194356,98774.17275074664
2025-02-18 00:00:00,95776.15723852723,-0.0038813702046928134,-0.003888922269933549,98305.83098162079,98816.42694512436
2025-02-19 00:00:00,95495.89153299287,-0.0029262575740679475,-0.002930547436635366,97894.67658836363,98873.79913316155
2025-02-20 00:00:00,96554.87156259285,0.011089273188617854,0.011028238008022993,97483.34449099275,98934.73938946513
2025-02-21 00:00:00,98384.31738240314,0.018947214057701167,0.01876995118902046,97283.44065525182,99014.74221480545
2025-02-22 00:00:00,96135.15541305285,-0.02286098058299446,-0.0231263449257834,97056.45904463199,99000.40238681948
2025-02-23 00:00:00,96564.15414290235,0.004462454218815859,0.004452526992227976,97006.25092526466,98969.99861382139
2025-02-24 00:00:00,96327.46309127835,-0.002451127478150239,-0.002454136408961605,96749.28104654339,98931.41310027696
2025-02-25 00:00:00,91396.76686930266,-0.051186816965203774,-0.05254335640561144,96413.19742917627,98792.05664834306
2025-02-26 00:00:00,88755.7693356979,-0.02889596234165903,-0.029321671571153105,96021.84155450165,98522.58414441904
2025-02-27 00:00:00,83900.11496524839,-0.05470804215649505,-0.05626144910470158,95385.07636509796,98261.54446636904
2025-02-28 00:00:00,84709.14477847965,0.00964277359532062,0.009596578780697617,94792.61078853862,98055.3930737408
2025-03-01 00:00:00,84441.9012237131,-0.0031548371249103813,-0.003159824115076059,94186.79396847372,97896.70558254582
2025-03-02 00:00:00,86005.25629681018,0.01851397292625223,0.018344675713103394,93659.62785062444,97722.07817364011
2025-03-03 00:00:00,94261.53286538439,0.09599734858159392,0.09166476934551977,93502.70541320207,97716.11779750293
2025-03-04 00:00:00,86124.71418722175,-0.08632173094175011,-0.09027677271420725,93021.94225402354,97549.51666331962
2025-03-05 00:00:00,87310.80531078295,0.013771785889272525,0.013677816612893448,92495.67309149893,97406.60578204128
2025-03-06 00:00:00,90604.08098523637,0.03771899323034544,0.0370250286613103,92197.79394080583,97287.20584798617
2025-03-07 00:00:00,90001.40087607042,-0.006651798711629353,-0.006674020522841662,91823.43991034113,97080.97081754191
2025-03-08 00:00:00,86773.33597555371,-0.03586682950592812,-0.03652585024649933,91283.60912440358,96815.5459516977
2025-03-09 00:00:00,86142.9833586432,-0.0072643584555524,-0.007290872389954077,90783.29086959471,96455.19174717373
2025-03-10 00:00:00,80751.13893300897,-0.06259180046256474,-0.06463644642549807,90032.03995431881,95983.52221068901
2025-03-11 00:00:00,78783.94057934263,-0.024361245917513652,-0.02466289009754066,89196.44240663628,95533.69427931301
2025-03-12 00:00:00,82799.1080292053,0.050964288157419935,0.04970811239974396,88508.65422996691,95154.37826786302
2025-03-13 00:00:00,83884.24578828987,0.013105669673419973,0.013020533422924781,87783.65065026125,94708.41844722518
2025-03-14 00:00:00,81098.90052436228,-0.033204629042709044,-0.03376841816872865,87031.83790582672,94256.92575580487
2025-03-15 00:00:00,83971.70916064628,0.03542352137586624,0.034810542415063706,86402.21565671392,93855.0077407764
2025-03-15 13:15:40,84295.50465933252,0.003856007004297002,0.003848591665574281,85800.61773511663,93444.21398325186
